model_name 8x5_5e-4_rgb12_22:43:46_1_0_23:17:34
loading nuscenes...
making parser...
indices (28130, 1)
NuscData: 28130 samples. Split: train.
                   Augmentation Conf: {'final_dim': (448, 800), 'cams': ['CAM_FRONT_LEFT', 'CAM_FRONT', 'CAM_FRONT_RIGHT', 'CAM_BACK_LEFT', 'CAM_BACK', 'CAM_BACK_RIGHT'], 'ncams': 6}
indices (6019, 1)
NuscData: 6019 samples. Split: val.
                   Augmentation Conf: {'final_dim': (448, 800), 'cams': ['CAM_FRONT_LEFT', 'CAM_FRONT', 'CAM_FRONT_RIGHT', 'CAM_BACK_LEFT', 'CAM_BACK', 'CAM_BACK_RIGHT'], 'ncams': 6}
data ready
total_params 42048711
reading ckpt from checkpoints/8x5_5e-4_rgb12_22:43:46
...found checkpoint checkpoints/8x5_5e-4_rgb12_22:43:46/model-000025000.pth
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000055/6019; rtime 0.00; itime 0.18 (182.26 ms); loss -0.86389; iou_ev 41.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000056/6019; rtime 0.00; itime 0.18 (182.14 ms); loss -0.99868; iou_ev 41.4
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000057/6019; rtime 0.00; itime 0.18 (182.03 ms); loss -0.39036; iou_ev 41.6
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000058/6019; rtime 0.00; itime 0.18 (181.93 ms); loss -0.51042; iou_ev 41.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000059/6019; rtime 0.00; itime 0.18 (181.83 ms); loss -1.05788; iou_ev 42.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000060/6019; rtime 0.00; itime 0.18 (181.73 ms); loss -1.22440; iou_ev 42.3
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000061/6019; rtime 0.00; itime 0.18 (181.63 ms); loss -1.17765; iou_ev 42.5
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000062/6019; rtime 0.00; itime 0.18 (181.53 ms); loss -0.85050; iou_ev 42.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000063/6019; rtime 0.00; itime 0.18 (181.44 ms); loss -0.68377; iou_ev 42.9
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000064/6019; rtime 0.00; itime 0.18 (181.35 ms); loss -0.42264; iou_ev 43.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000065/6019; rtime 0.00; itime 0.18 (181.26 ms); loss -0.11382; iou_ev 43.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000066/6019; rtime 0.00; itime 0.18 (181.19 ms); loss -0.13578; iou_ev 43.3
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000067/6019; rtime 0.00; itime 0.18 (181.10 ms); loss -0.40951; iou_ev 43.4
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000068/6019; rtime 0.00; itime 0.18 (181.02 ms); loss -0.49265; iou_ev 43.5
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000069/6019; rtime 0.00; itime 0.18 (180.95 ms); loss -0.09884; iou_ev 43.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000070/6019; rtime 0.00; itime 0.18 (180.88 ms); loss -0.37476; iou_ev 43.9
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000071/6019; rtime 0.00; itime 0.18 (180.81 ms); loss 0.02903; iou_ev 44.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000072/6019; rtime 0.00; itime 0.18 (180.75 ms); loss 0.29219; iou_ev 44.3
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000073/6019; rtime 0.00; itime 0.18 (180.69 ms); loss -0.29261; iou_ev 44.5
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000074/6019; rtime 0.00; itime 0.18 (180.62 ms); loss -0.41079; iou_ev 44.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000075/6019; rtime 0.00; itime 0.18 (180.56 ms); loss -0.33349; iou_ev 44.9
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000076/6019; rtime 0.00; itime 0.18 (180.51 ms); loss -0.38396; iou_ev 45.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000077/6019; rtime 0.00; itime 0.18 (180.45 ms); loss -0.46578; iou_ev 45.4
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000078/6019; rtime 0.00; itime 0.18 (180.39 ms); loss 0.03046; iou_ev 45.6
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000079/6019; rtime 0.00; itime 0.18 (180.34 ms); loss 0.07382; iou_ev 45.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000080/6019; rtime 0.00; itime 0.18 (180.28 ms); loss 0.12427; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000081/6019; rtime 0.00; itime 0.18 (180.23 ms); loss 0.13777; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000082/6019; rtime 0.00; itime 0.18 (180.17 ms); loss 1.08789; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000083/6019; rtime 0.00; itime 0.18 (180.12 ms); loss 1.23887; iou_ev 46.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000084/6019; rtime 0.00; itime 0.18 (180.07 ms); loss 1.65430; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000085/6019; rtime 0.00; itime 0.18 (180.03 ms); loss -1.24668; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000086/6019; rtime 0.00; itime 0.18 (179.98 ms); loss 0.95020; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000087/6019; rtime 0.00; itime 0.18 (179.94 ms); loss 3.52734; iou_ev 46.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000088/6019; rtime 0.00; itime 0.18 (179.89 ms); loss 3.41356; iou_ev 46.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000089/6019; rtime 0.00; itime 0.18 (179.85 ms); loss 4.43774; iou_ev 46.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000090/6019; rtime 0.00; itime 0.18 (179.80 ms); loss 2.31589; iou_ev 46.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000091/6019; rtime 0.00; itime 0.18 (179.76 ms); loss -0.99664; iou_ev 46.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000092/6019; rtime 0.00; itime 0.18 (179.72 ms); loss 0.18918; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000093/6019; rtime 0.00; itime 0.18 (179.69 ms); loss 2.23786; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000094/6019; rtime 0.00; itime 0.18 (179.65 ms); loss 2.36136; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000095/6019; rtime 0.00; itime 0.18 (179.62 ms); loss 2.17289; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000096/6019; rtime 0.00; itime 0.18 (179.60 ms); loss 0.39557; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000097/6019; rtime 0.00; itime 0.18 (179.57 ms); loss 0.53583; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000098/6019; rtime 0.00; itime 0.18 (179.54 ms); loss -0.63358; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000099/6019; rtime 0.00; itime 0.18 (179.50 ms); loss 3.35242; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000100/6019; rtime 0.00; itime 0.18 (179.48 ms); loss 3.62400; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000101/6019; rtime 0.00; itime 0.18 (179.45 ms); loss 3.77572; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000102/6019; rtime 0.00; itime 0.18 (179.42 ms); loss 3.95636; iou_ev 46.0
